id,polarity,score
822347808103600128,Neutral,0.0
822348502617485312,Positive,0.4
822348791181377536,Positive,0.378
822349621330608128,Positive,0.378
822350155684921344,Negative,-0.156
822351258468093952,Neutral,0.0
822352369144971264,Positive,0.378
822352814663794688,Neutral,0.0
822355229509373952,Neutral,0.0
822355476969046017,Positive,0.231
822355927533764608,Positive,0.675
822357251419701248,Neutral,0.0
822357623043276800,Neutral,0.0
822358875701710849,Positive,0.16500000000000004
822359517954539520,Positive,0.30100000000000005
822360321184722945,Neutral,0.0
822361272834543616,Neutral,0.0
822361735608827904,Neutral,0.0
822361789291757568,Positive,0.151
822361865254645762,Neutral,0.0
822362287407177728,Neutral,0.0
822363022622474240,Neutral,0.0
822363465364828160,Neutral,0.0
822364293333028864,Neutral,0.0
822364596312928256,Neutral,0.0
822367887591501824,Positive,0.354
822369555808800768,Positive,0.16499999999999998
822369871727951873,Positive,1.2970000000000002
822369951650435073,Positive,0.193
822371447439921152,Positive,0.13
822372564198510593,Positive,0.161
822372961608810496,Neutral,0.0
822373666302242816,Neutral,0.0
822374482094370816,Positive,0.113
822374567884619777,Neutral,0.0
822375052259704864,Positive,0.174
822375297488023552,Neutral,0.0
822375494532431872,Neutral,0.0
822376234306838528,Neutral,0.0
822376382831337472,Neutral,0.0
822376473126256643,Neutral,0.0
822376518256996353,Negative,-0.138
822377189559500800,Neutral,0.0
822378199564718080,Neutral,0.0
822378436605771779,Neutral,0.0
822378593304989696,Positive,0.4
822379110643236865,Neutral,0.0
822379271385559042,Neutral,0.0
822379625347239936,Positive,0.167
822379742540111873,Neutral,0.0
822381949629202432,Positive,0.18
822382643442368513,Positive,0.23900000000000002
822382695397240832,Negative,-0.393
822383561424502785,Neutral,0.0
822383667662049280,Neutral,0.0
822383955039002624,Positive,0.242
822384161642024967,Negative,-0.13499999999999998
822384590912225280,Negative,-0.499
822384593701453824,Negative,-0.499
822384594850697216,Negative,-0.499
822384596213899265,Negative,-0.499
822384597790920704,Negative,-0.499
822384598994722816,Negative,-0.499
822384603247714304,Negative,-0.499
822384604531200000,Negative,-0.499
822384604447244288,Negative,-0.499
822384604313042952,Negative,-0.499
822384762820050947,Positive,0.36
822385027782582272,Negative,-0.499
822385070413529090,Negative,-0.499
822385077979992065,Negative,-0.499
822385104408363008,Negative,-0.499
822385122913579009,Negative,-0.499
822385123437883395,Negative,-0.499
822385137912418304,Negative,-0.499
822385140739387394,Negative,-0.499
822385165393530880,Negative,-0.499
822385165724856320,Negative,-0.499
822385489403670529,Positive,0.36
822385543849775104,Negative,-0.499
822385561574871040,Negative,-0.499
822385565966315524,Negative,-0.499
822385594487619585,Negative,-0.499
822385613336756230,Negative,-0.499
822385633389752320,Negative,-0.499
822385667334246400,Negative,-0.499
822385692609155072,Negative,-0.499
822385694026776577,Negative,-0.499
822385698376282112,Negative,-0.499
822385810133483520,Positive,0.36
822385884867637248,Positive,0.113
822386048663625731,Negative,-0.499
822386072487227392,Negative,-0.499
822386085166600192,Negative,-0.499
822386101935448065,Neutral,0.0
822386113713053696,Negative,-0.499
822386127814307840,Negative,-0.499
822386154099965953,Negative,-0.499
822386205912244229,Negative,-0.499
822386212237213698,Negative,-0.499
822386217253629953,Negative,-0.499
822386259628654592,Negative,-0.499
822386516101971969,Negative,-0.499
822386524952010758,Positive,0.492
822386545470672896,Negative,-0.186
822386550700916736,Negative,-0.499
822386620909268993,Negative,-0.499
822386681516933121,Negative,-0.499
822386695114866688,Negative,-0.499
822386717260857344,Negative,-0.499
822386725393567744,Negative,-0.499
822386739863953409,Negative,-0.499
822386768242556928,Negative,-0.499
822386785674096640,Negative,-0.499
822386856796901376,Neutral,0.0
822386961235120128,Negative,-0.499
822386978159095808,Neutral,0.0
822387102344093699,Negative,-0.499
822387130739494914,Negative,-0.499
822387156169543680,Negative,-0.499
822387165321576448,Negative,-0.499
822387213744771073,Negative,-0.499
822387222997442560,Negative,-0.499
822387242064691203,Negative,-0.499
822387279612100609,Negative,-0.499
822387300906586112,Negative,-0.499
822387515814383617,Negative,-0.499
822387600363167745,Neutral,0.0
822387624765624320,Negative,-0.499
822387664875683840,Negative,-0.499
822387673096654849,Negative,-0.499
822387683041234945,Negative,-0.499
822387717728190464,Negative,-0.499
822387756655489024,Positive,4.6000000000000005
822387765312569345,Negative,-0.499
822387765593546755,Negative,-0.499
822387775320096768,Neutral,0.0
822387837274161152,Negative,-0.499
822387837924319232,Negative,-0.499
822387840986161152,Positive,4.6000000000000005
822387920556343296,Neutral,0.0
822388017776054272,Negative,-0.499
822388119139778562,Negative,-0.499
822388140505608192,Negative,-0.499
822388174374604800,Negative,-0.499
822388179667808256,Negative,-0.499
822388185707646976,Negative,-0.499
822388251075833856,Negative,-0.499
822388267647500289,Negative,-0.499
822388321363980288,Negative,-0.499
822388412577501184,Negative,-0.499
822388525060341761,Negative,-0.499
822388600490733568,Negative,-0.499
822388629255254016,Negative,-0.499
822388674121695233,Negative,-0.499
822388680845180928,Negative,-0.499
822388715687284740,Negative,-0.499
822388731218837504,Negative,-0.499
822388733500538882,Negative,-0.499
822389193099776000,Positive,0.419
822389285294784517,Neutral,0.0
822389401883799552,Positive,0.419
822389419999010818,Neutral,0.0
822389441385742338,Negative,-0.194
822389492128456704,Positive,0.419
822389678103937025,Positive,0.193
822390481103572992,Negative,-0.112
822390517119844352,Negative,-0.103
822391080804958208,Neutral,0.0
822391963903135744,Neutral,0.0
822391982454611968,Positive,0.089
822392143230550016,Positive,0.089
822394228344918021,Neutral,0.0
822394641118949376,Neutral,0.0
822394659955556356,Neutral,0.0
822394768957194241,Neutral,0.0
822394828663103490,Neutral,0.0
822395040177627139,Positive,0.313
822395080367452161,Neutral,0.0
822395110482591744,Neutral,0.0
822395196704845825,Negative,-0.394
822395288493006848,Negative,-0.07900000000000001
822395364753874946,Neutral,0.0
822395951784435713,Positive,0.362
822396020575248384,Neutral,0.0
822396259268890624,Neutral,0.0
822396489796198401,Neutral,0.0
822396565167845378,Neutral,0.0
822398015000444928,Neutral,0.0
822398056901423104,Positive,0.138
822398304373723136,Neutral,0.0
822398337357709312,Neutral,0.0
822398413643849728,Neutral,0.0
822398456698269696,Neutral,0.0
822398841190281216,Neutral,0.0
822399024489762816,Positive,0.411
822399584076898307,Neutral,0.0
822399605975302145,Negative,-0.146
822399896913219587,Positive,0.304
822400863356366848,Neutral,0.0
822400956923072512,Neutral,0.0
822401425078566913,Positive,0.161
822401589306486784,Neutral,0.0
822401743803785216,Neutral,0.0
822401910867005444,Neutral,0.0
822401998033068032,Neutral,0.0
822402009487667200,Neutral,0.0
822402033512751104,Neutral,0.0
822402036163641345,Positive,0.161
822402063862616066,Neutral,0.0
822402456864768000,Neutral,0.0
822402473663074304,Negative,-0.21
822402532152442881,Positive,0.355
822402543057768448,Neutral,0.0
822402980292935682,Neutral,0.0
822403074182365185,Neutral,0.0
822403310007320581,Positive,0.289
822403478886621185,Neutral,0.0
822403570158837761,Positive,0.167
822403619349663744,Positive,0.697
822403891853750272,Neutral,0.0
822404315977433090,Neutral,0.0
822404383010942976,Positive,0.316
822404554364960768,Neutral,0.0
822405567453032448,Negative,-0.144
822405725917806592,Neutral,0.0
822405774076940289,Positive,0.162
822406066658942978,Neutral,0.0
822406066843553792,Neutral,0.0
822407480072404992,Neutral,0.0
822407496803434498,Positive,0.661
822407520346116097,Positive,0.085
822407729977454592,Negative,-0.156
822408049029709824,Neutral,0.0
822408273508925440,Positive,0.205
822408481638641664,Positive,0.274
822408942680731648,Neutral,0.0
822409133915860993,Neutral,0.0
822410070046740480,Neutral,0.0
822410113613000704,Neutral,0.0
822410203975000064,Positive,0.265
822410398183866369,Neutral,0.0
822410422196334594,Negative,-0.146
822410559517691904,Negative,-0.146
822410662425088000,Positive,0.252
822410757883174912,Neutral,0.0
822411055120912385,Neutral,0.0
822411184431362050,Negative,-0.146
822411257684881412,Neutral,0.0
822411367999303682,Positive,0.252
822411382318624771,Positive,0.252
822411527260995586,Positive,0.252
822411552942915585,Negative,-0.286
822411624745234432,Positive,0.218
822412071706984448,Neutral,0.0
822412655789035521,Negative,-0.186
822412902820933635,Negative,-0.495
822413084459470850,Neutral,0.0
822413258070102017,Neutral,0.0
822413620306845696,Neutral,0.0
822414793982283776,Positive,0.05
822415240054865920,Neutral,0.0
822415292018135040,Neutral,0.0
822415702426611712,Neutral,0.0
822416072641024000,Positive,0.141
822416301826117632,Positive,0.378
822416718303662080,Positive,0.174
822416988710518784,Negative,-0.146
822417066300874752,Neutral,0.0
822417165252820992,Positive,0.406
822417673200029700,Neutral,0.0
822418319521280000,Neutral,0.0
822418444180033538,Neutral,0.0
822418448546463746,Neutral,0.0
822418472537915392,Neutral,0.0
822418656202203136,Neutral,0.0
822418908409905152,Neutral,0.0
822418944036372483,Negative,-0.211
822419052312330240,Negative,-0.211
822419486129197057,Neutral,0.0
822419508530847744,Neutral,0.0
822419703897423874,Neutral,0.0
822419727435841538,Negative,-0.146
822419921468428289,Positive,0.6
822420176159342592,Neutral,0.0
822420271189504000,Neutral,0.0
822420410595586048,Neutral,0.0
822420546113695744,Positive,0.141
822421150651162624,Neutral,0.0
822421566118051840,Positive,0.05
822421732082544640,Positive,1.2000000000000002
822421944628867074,Positive,0.203
822422091249152001,Neutral,0.0
822422119678177280,Neutral,0.0
822422676669140992,Neutral,0.0
822422697359577088,Neutral,0.0
822422776254439425,Neutral,0.0
822422967086940161,Neutral,0.0
822423075522232321,Neutral,0.0
822424503766708224,Neutral,0.0
822424820411408384,Neutral,0.0
822424932139331584,Neutral,0.0
822424969770663936,Neutral,0.0
822425166844137472,Neutral,0.0
822425563482701825,Neutral,0.0
822425591207133188,Neutral,0.0
822425601982205952,Neutral,0.0
822425931637723137,Positive,0.2
822426222357544960,Neutral,0.0
822426374078132224,Neutral,0.0
822426500683206656,Positive,0.06599999999999999
822426820045893632,Neutral,0.0
822427508696039424,Neutral,0.0
822427827047960576,Positive,0.237
822427883188654082,Neutral,0.0
822427946346430464,Neutral,0.0
822429069966864384,Positive,0.307
822429124836917248,Positive,0.333
822429438725984256,Neutral,0.0
822429441896939521,Neutral,0.0
822430500526714880,Negative,-0.565
822431924274794496,Positive,0.401
822432156064497665,Neutral,0.0
822432191942508544,Neutral,0.0
822433184168218625,Negative,-0.112
822433797094436864,Negative,-0.565
822434260837683200,Negative,-0.17700000000000002
822435047911264256,Positive,2.2
822436020977184768,Neutral,0.0
822436043165200384,Neutral,0.0
822436082830770176,Positive,0.167
822437053266792449,Neutral,0.0
822438312321449984,Neutral,0.0
822439110291898368,Neutral,0.0
822439408683155457,Neutral,0.0
822439472461647874,Positive,0.161
822439551243321345,Positive,0.387
822439787550375936,Neutral,0.0
822440473767854080,Neutral,0.0
822441403280228352,Positive,0.266
822441434880024579,Neutral,0.0
822441446422839296,Positive,0.13
822441612072591368,Neutral,0.0
822441642401628161,Neutral,0.0
822441764049010688,Neutral,0.0
822441972245872641,Negative,-0.146
822442031574302720,Negative,-0.128
822442393202991104,Neutral,0.0
822442473511419904,Neutral,0.0
822443226468642817,Neutral,0.0
822443361227390978,Neutral,0.0
822443578836340737,Neutral,0.0
822443719332859906,Positive,0.214
822443770230829056,Neutral,0.0
822444151404949504,Positive,0.412
822444155297099776,Neutral,0.0
822444164063301632,Neutral,0.0
822444706684510210,Negative,-0.146
822445280398364675,Neutral,0.0
822445556236685312,Neutral,0.0
822445694464249856,Negative,-0.263
822445828526764033,Neutral,0.0
822446220304142336,Neutral,0.0
822446358091198464,Neutral,0.0
822446378139942912,Positive,0.387
822446489867878400,Neutral,0.0
822446667408539649,Negative,-0.214
822446952315023363,Neutral,0.0
822448771300728832,Neutral,0.0
822448783241908226,Neutral,0.0
822448971939385346,Positive,0.113
822448983431905280,Positive,0.294
822449030777204738,Neutral,0.0
822449192094363650,Neutral,0.0
822449335212220417,Positive,0.276
822449343504334850,Neutral,0.0
822449452267016194,Neutral,0.0
822449522257305600,Positive,0.375
822450625229230080,Neutral,0.0
822450675200167937,Neutral,0.0
822450905501106177,Neutral,0.0
822451255540940800,Positive,0.4
822451410713329665,Neutral,0.0
822452272886149120,Neutral,0.0
822452476473475072,Positive,0.36
822452485134618626,Neutral,0.0
822452707525099520,Neutral,0.0
822453029420945410,Neutral,0.0
822455152842067968,Neutral,0.0
822455165424783361,Neutral,0.0
822455948837056514,Neutral,0.0
822456980094808065,Negative,-0.211
822457039700033536,Neutral,0.0
822457133270712324,Neutral,0.0
822457356864933891,Neutral,0.0
822457403018878976,Neutral,0.0
822457678643556356,Neutral,0.0
822457920805883904,Neutral,0.0
822458443097313280,Positive,0.352
822458745846431745,Neutral,0.0
822458772127907841,Positive,0.2
822458868701818881,Negative,-0.611
822458964638056448,Neutral,0.0
822459076357582848,Neutral,0.0
822459208482295812,Positive,0.17900000000000002
822459275809357824,Positive,0.6000000000000001
822459302736707584,Positive,1.1420000000000001
822459092157353986,Positive,0.599
822459469691060224,Positive,0.17900000000000002
822459572669530118,Positive,0.352
822459697777278976,Positive,0.3
822459849455890432,Positive,0.381
822459868732936192,Positive,1.3439999999999999
822459893248589825,Neutral,0.0
822459969387819008,Neutral,0.0
822460013180571648,Neutral,0.0
822460058680360962,Neutral,0.0
822460180642181121,Neutral,0.0
822460213072633856,Positive,0.513
822460272761827329,Neutral,0.0
822460315275235329,Positive,0.8
822460334342623235,Positive,0.8
822460370015100928,Positive,0.635
822460385412390914,Neutral,0.0
822460403468894210,Neutral,0.0
822460433936379906,Positive,0.2
822460487245893632,Neutral,0.0
822460514534035457,Negative,-1.0310000000000001
822460534599643136,Neutral,0.0
822460577972895744,Neutral,0.0
822460643060150273,Neutral,0.0
822460644133847041,Positive,0.381
822460922098806784,Positive,1.3439999999999999
822460962443825152,Negative,-0.146
822461346268725253,Positive,0.234
822461552733421569,Positive,0.381
822461635201822720,Neutral,0.0
822461659969097729,Positive,0.247
822461686405857280,Positive,0.37
822461703464095745,Negative,-0.194
822461716491567104,Positive,0.372
822461742089457665,Positive,0.2
822461770635747330,Neutral,0.0
822461795768139777,Neutral,0.0
822461828320018432,Positive,0.128
822461903603691520,Positive,0.2
822461943952900096,Neutral,0.0
822462008599658497,Neutral,0.0
822462025280475136,Neutral,0.0
822462047891914756,Positive,0.484
822462062601314306,Negative,-0.286
822462092087271426,Neutral,0.0
822462111385325568,Neutral,0.0
822462200036163584,Positive,0.2
822462290838437888,Positive,0.37
822462309939421186,Negative,-0.524
822462343573569537,Positive,0.2
822462358228500482,Neutral,0.0
822462441707753473,Negative,-0.194
822462446833168385,Positive,0.2
822462727478251520,Positive,0.2
822462903555133440,Positive,0.234
822462930247630848,Positive,0.405
822463238550028288,Neutral,0.0
822463309836406785,Neutral,0.0
822463426475589632,Neutral,0.0
822463931956465664,Neutral,0.0
822464079642103810,Positive,0.372
822464143387193345,Positive,0.2
822464245736607744,Positive,0.2
822464260915732481,Positive,0.2
822464350812336129,Positive,0.2
822464471511822338,Neutral,0.0
822464578806312961,Positive,0.2
822464789909803008,Neutral,0.0
822465316978618368,Negative,-0.255
822465684739342336,Neutral,0.0
822465799080345600,Positive,0.2
822466269710532610,Neutral,0.0
822466355622510593,Positive,0.35
822466384835870721,Neutral,0.0
